,movieId,title,year,genres,genre1,genre2,genre3,genre4,genre5
1215,1489,Cats Don't Dance (1997),1997,Animation|Children|Musical,Animation,Children,Musical,,
1216,1490,B*A*P*S (1997),1997,Comedy,Comedy,,,,
1217,1493,Love and Other Catastrophes (1996),1996,Romance,Romance,,,,
1218,1495,Turbo: A Power Rangers Movie (1997),1997,Action|Adventure|Children,Action,Adventure,Children,,
1219,1496,Anna Karenina (1997),1997,Drama|Romance,Drama,Romance,,,
1220,1497,Double Team (1997),1997,Action,Action,,,,
1221,1498,Inventing the Abbotts (1997),1997,Drama|Romance,Drama,Romance,,,
1222,1499,Anaconda (1997),1997,Action|Adventure|Thriller,Action,Adventure,Thriller,,
1223,1500,Grosse Pointe Blank (1997),1997,Comedy|Crime|Romance,Comedy,Crime,Romance,,
1224,1501,Keys to Tulsa (1997),1997,Crime,Crime,,,,
1225,1503,8 Heads in a Duffel Bag (1997),1997,Comedy,Comedy,,,,
1226,1507,Paradise Road (1997),1997,Drama|War,Drama,War,,,
1227,1508,Traveller (1997),1997,Drama,Drama,,,,
1228,1511,"Chef in Love, A (1997)",1997,Comedy|Romance,Comedy,Romance,,,
1229,1513,Romy and Michele's High School Reunion (1997),1997,Comedy,Comedy,,,,
1230,1515,Volcano (1997),1997,Action|Drama|Thriller,Action,Drama,Thriller,,
1231,1516,Children of the Revolution (1996),1996,Comedy,Comedy,,,,
1232,1517,Austin Powers: International Man of Mystery (1997),1997,Action|Adventure|Comedy,Action,Adventure,Comedy,,
1233,1518,Breakdown (1997),1997,Action|Thriller,Action,Thriller,,,
1234,1519,Broken English (1996),1996,Drama,Drama,,,,
1235,1526,Fathers' Day (1997),1997,Comedy,Comedy,,,,
1236,1527,"Fifth Element, The (1997)",1997,Action|Adventure|Comedy|Sci-Fi,Action,Adventure,Comedy,Sci-Fi,
1237,1531,Losing Chase (1996),1996,Drama,Drama,,,,
1238,1533,"Promise, The (1996)",1996,Drama,Drama,,,,
1239,1535,Love! Valour! Compassion! (1997),1997,Drama|Romance,Drama,Romance,,,
1240,1537,Shall We Dance? (1996),1996,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1241,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",1997,Adventure|Children,Adventure,Children,,,
1242,1539,Twin Town (1997),1997,Comedy|Crime,Comedy,Crime,,,
1243,1541,Addicted to Love (1997),1997,Comedy|Romance,Comedy,Romance,,,
1244,1542,Brassed Off (1996),1996,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1245,1543,"Designated Mourner, The (1997)",1997,Drama,Drama,,,,
1246,1544,"Lost World: Jurassic Park, The (1997)",1997,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,
1247,1545,Ponette (1996),1996,Drama,Drama,,,,
1248,1546,Schizopolis (1996),1996,Comedy,Comedy,,,,
1249,1547,Shiloh (1997),1997,Children|Drama,Children,Drama,,,
1250,1550,Trial and Error (1997),1997,Comedy|Romance,Comedy,Romance,,,
1251,1551,Buddy (1997),1997,Adventure|Children|Drama,Adventure,Children,Drama,,
1252,1552,Con Air (1997),1997,Action|Adventure|Thriller,Action,Adventure,Thriller,,
1253,1554,"Pillow Book, The (1996)",1996,Drama|Romance,Drama,Romance,,,
1254,1556,Speed 2: Cruise Control (1997),1997,Action|Romance|Thriller,Action,Romance,Thriller,,
1255,1562,Batman & Robin (1997),1997,Action|Adventure|Fantasy|Thriller,Action,Adventure,Fantasy,Thriller,
1256,1564,For Roseanna (Roseanna's Grave) (1997),1997,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1257,1566,Hercules (1997),1997,Adventure|Animation|Children|Comedy|Musical,Adventure,Animation,Children,Comedy,Musical
1258,1569,My Best Friend's Wedding (1997),1997,Comedy|Romance,Comedy,Romance,,,
1259,1570,Tetsuo II: Body Hammer (1992),1992,Horror|Sci-Fi,Horror,Sci-Fi,,,
1260,1571,When the Cat's Away (1996),1996,Comedy|Romance,Comedy,Romance,,,
1262,1573,Face/Off (1997),1997,Action|Crime|Drama|Thriller,Action,Crime,Drama,Thriller,
1263,1580,Men in Black (a.k.a. MIB) (1997),1997,Action|Comedy|Sci-Fi,Action,Comedy,Sci-Fi,,
1264,1581,Out to Sea (1997),1997,Comedy,Comedy,,,,
1265,1582,Wild America (1997),1997,Adventure|Children,Adventure,Children,,,
1266,1584,Contact (1997),1997,Drama|Sci-Fi,Drama,Sci-Fi,,,
1267,1585,Love Serenade (1996),1996,Comedy,Comedy,,,,
1268,1586,G.I. Jane (1997),1997,Action|Drama,Action,Drama,,,
1269,1587,Conan the Barbarian (1982),1982,Action|Adventure|Fantasy,Action,Adventure,Fantasy,,
1270,1588,George of the Jungle (1997),1997,Children|Comedy,Children,Comedy,,,
1271,1589,Cop Land (1997),1997,Action|Crime|Drama|Thriller,Action,Crime,Drama,Thriller,
1272,1590,Event Horizon (1997),1997,Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,
1273,1591,Spawn (1997),1997,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,
1274,1592,Air Bud (1997),1997,Children|Comedy,Children,Comedy,,,
1275,1593,Picture Perfect (1997),1997,Comedy|Romance,Comedy,Romance,,,
1276,1594,In the Company of Men (1997),1997,Comedy|Drama,Comedy,Drama,,,
1277,1595,Free Willy 3: The Rescue (1997),1997,Adventure|Children|Drama,Adventure,Children,Drama,,
1278,1596,Career Girls (1997),1997,Drama,Drama,,,,
1279,1597,Conspiracy Theory (1997),1997,Drama|Mystery|Romance|Thriller,Drama,Mystery,Romance,Thriller,
1280,1598,Desperate Measures (1998),1998,Crime|Drama|Thriller,Crime,Drama,Thriller,,
1281,1599,Steel (1997),1997,Action,Action,,,,
1282,1600,She's So Lovely (1997),1997,Drama|Romance,Drama,Romance,,,
1283,1601,Hoodlum (1997),1997,Crime|Drama|Film-Noir,Crime,Drama,Film-Noir,,
1284,1602,Leave It to Beaver (1997),1997,Comedy,Comedy,,,,
1285,1603,Mimic (1997),1997,Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,
1286,1604,Money Talks (1997),1997,Action|Comedy,Action,Comedy,,,
1287,1605,Excess Baggage (1997),1997,Adventure|Romance,Adventure,Romance,,,
1288,1606,Kull the Conqueror (1997),1997,Action|Adventure,Action,Adventure,,,
1289,1608,Air Force One (1997),1997,Action|Thriller,Action,Thriller,,,
1290,1609,187 (One Eight Seven) (1997),1997,Drama|Thriller,Drama,Thriller,,,
1291,1610,"Hunt for Red October, The (1990)",1990,Action|Adventure|Thriller,Action,Adventure,Thriller,,
1292,1611,My Own Private Idaho (1991),1991,Drama|Romance,Drama,Romance,,,
1293,1612,"Kiss Me, Guido (1997)",1997,Comedy,Comedy,,,,
1294,1614,In & Out (1997),1997,Comedy,Comedy,,,,
1295,1615,"Edge, The (1997)",1997,Adventure|Drama,Adventure,Drama,,,
1296,1616,"Peacemaker, The (1997)",1997,Action|Thriller|War,Action,Thriller,War,,
1297,1617,L.A. Confidential (1997),1997,Crime|Film-Noir|Mystery|Thriller,Crime,Film-Noir,Mystery,Thriller,
1298,1619,Seven Years in Tibet (1997),1997,Adventure|Drama|War,Adventure,Drama,War,,
1299,1620,Kiss the Girls (1997),1997,Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,
1300,1621,Soul Food (1997),1997,Drama,Drama,,,,
1301,1623,Wishmaster (1997),1997,Horror,Horror,,,,
1302,1624,"Thousand Acres, A (1997)",1997,Drama,Drama,,,,
1303,1625,"Game, The (1997)",1997,Drama|Mystery|Thriller,Drama,Mystery,Thriller,,
1304,1626,Fire Down Below (1997),1997,Action|Drama|Thriller,Action,Drama,Thriller,,
1305,1627,U Turn (1997),1997,Crime|Drama|Mystery,Crime,Drama,Mystery,,
1306,1629,"MatchMaker, The (1997)",1997,Comedy|Romance,Comedy,Romance,,,
1307,1631,"Assignment, The (1997)",1997,Action|Thriller,Action,Thriller,,,
1308,1633,Ulee's Gold (1997),1997,Drama,Drama,,,,
1309,1635,"Ice Storm, The (1997)",1997,Drama,Drama,,,,
1310,1639,Chasing Amy (1997),1997,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1311,1640,How to Be a Player (1997),1997,Comedy,Comedy,,,,
1312,1641,"Full Monty, The (1997)",1997,Comedy|Drama,Comedy,Drama,,,
1313,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),1996,Comedy|Drama,Comedy,Drama,,,
1314,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",1997,Drama|Romance,Drama,Romance,,,
1315,1644,I Know What You Did Last Summer (1997),1997,Horror|Mystery|Thriller,Horror,Mystery,Thriller,,
1316,1645,"Devil's Advocate, The (1997)",1997,Drama|Mystery|Thriller,Drama,Mystery,Thriller,,
1317,1646,RocketMan (a.k.a. Rocket Man) (1997),1997,Children|Comedy|Romance|Sci-Fi,Children,Comedy,Romance,Sci-Fi,
1318,1647,Playing God (1997),1997,Crime|Drama|Thriller,Crime,Drama,Thriller,,
1319,1648,"House of Yes, The (1997)",1997,Comedy|Drama,Comedy,Drama,,,
1320,1649,"Fast, Cheap & Out of Control (1997)",1997,Documentary,Documentary,,,,
1321,1650,Washington Square (1997),1997,Drama,Drama,,,,
1322,1653,Gattaca (1997),1997,Drama|Sci-Fi|Thriller,Drama,Sci-Fi,Thriller,,
1323,1654,FairyTale: A True Story (1997),1997,Children|Drama|Fantasy,Children,Drama,Fantasy,,
1324,1655,Phantoms (1998),1998,Drama|Horror|Thriller,Drama,Horror,Thriller,,
1325,1657,Wonderland (1997),1997,Comedy|Documentary,Comedy,Documentary,,,
1326,1658,"Life Less Ordinary, A (1997)",1997,Romance|Thriller,Romance,Thriller,,,
1327,1660,Eve's Bayou (1997),1997,Drama,Drama,,,,
1328,1661,Switchback (1997),1997,Crime|Mystery|Thriller,Crime,Mystery,Thriller,,
1329,1663,Stripes (1981),1981,Comedy|War,Comedy,War,,,
1330,1665,Bean (1997),1997,Comedy,Comedy,,,,
1331,1667,Mad City (1997),1997,Action|Drama,Action,Drama,,,
1332,1668,One Night Stand (1997),1997,Drama,Drama,,,,
1333,1669,"Tango Lesson, The (1997)",1997,Romance,Romance,,,,
1334,1670,Welcome to Sarajevo (1997),1997,Drama|War,Drama,War,,,
1335,1671,Deceiver (1997),1997,Crime|Drama|Thriller,Crime,Drama,Thriller,,
1336,1672,"Rainmaker, The (1997)",1997,Drama,Drama,,,,
1337,1673,Boogie Nights (1997),1997,Drama,Drama,,,,
1338,1674,Witness (1985),1985,Drama|Romance|Thriller,Drama,Romance,Thriller,,
1339,1676,Starship Troopers (1997),1997,Action|Sci-Fi,Action,Sci-Fi,,,
1340,1678,"Joy Luck Club, The (1993)",1993,Drama|Romance,Drama,Romance,,,
1341,1680,Sliding Doors (1998),1998,Drama|Romance,Drama,Romance,,,
1342,1681,Mortal Kombat: Annihilation (1997),1997,Action|Adventure|Fantasy,Action,Adventure,Fantasy,,
1343,1682,"Truman Show, The (1998)",1998,Comedy|Drama|Sci-Fi,Comedy,Drama,Sci-Fi,,
1344,1683,"Wings of the Dove, The (1997)",1997,Drama|Romance,Drama,Romance,,,
1345,1684,Mrs. Dalloway (1997),1997,Drama|Romance,Drama,Romance,,,
1346,1686,Red Corner (1997),1997,Crime|Thriller,Crime,Thriller,,,
1347,1687,"Jackal, The (1997)",1997,Action|Thriller,Action,Thriller,,,
1348,1688,Anastasia (1997),1997,Adventure|Animation|Children|Drama|Musical,Adventure,Animation,Children,Drama,Musical
1349,1689,"Man Who Knew Too Little, The (1997)",1997,Comedy|Crime|Thriller,Comedy,Crime,Thriller,,
1350,1690,Alien: Resurrection (1997),1997,Action|Horror|Sci-Fi,Action,Horror,Sci-Fi,,
1351,1692,Alien Escape (1995),1995,Horror|Sci-Fi,Horror,Sci-Fi,,,
1352,1693,Amistad (1997),1997,Drama|Mystery,Drama,Mystery,,,
1353,1694,"Apostle, The (1997)",1997,Drama,Drama,,,,
1354,1699,"Butcher Boy, The (1997)",1997,Comedy|Drama,Comedy,Drama,,,
1355,1701,Deconstructing Harry (1997),1997,Comedy|Drama,Comedy,Drama,,,
1356,1702,Flubber (1997),1997,Children|Comedy|Fantasy,Children,Comedy,Fantasy,,
1357,1703,For Richer or Poorer (1997),1997,Comedy,Comedy,,,,
1358,1704,Good Will Hunting (1997),1997,Drama|Romance,Drama,Romance,,,
1359,1707,Home Alone 3 (1997),1997,Children|Comedy,Children,Comedy,,,
1360,1711,Midnight in the Garden of Good and Evil (1997),1997,Crime|Drama|Mystery,Crime,Drama,Mystery,,
1361,1713,Mouse Hunt (1997),1997,Children|Comedy,Children,Comedy,,,
1362,1717,Scream 2 (1997),1997,Comedy|Horror|Mystery|Thriller,Comedy,Horror,Mystery,Thriller,
1363,1719,"Sweet Hereafter, The (1997)",1997,Drama,Drama,,,,
1364,1721,Titanic (1997),1997,Drama|Romance,Drama,Romance,,,
1365,1722,Tomorrow Never Dies (1997),1997,Action|Adventure|Thriller,Action,Adventure,Thriller,,
1366,1726,"Postman, The (1997)",1997,Action|Adventure|Drama|Sci-Fi,Action,Adventure,Drama,Sci-Fi,
1367,1727,"Horse Whisperer, The (1998)",1998,Drama|Romance,Drama,Romance,,,
1368,1728,"Winter Guest, The (1997)",1997,Drama,Drama,,,,
1369,1729,Jackie Brown (1997),1997,Crime|Drama|Thriller,Crime,Drama,Thriller,,
1370,1730,Kundun (1997),1997,Drama,Drama,,,,
1371,1731,Mr. Magoo (1997),1997,Comedy,Comedy,,,,
1372,1732,"Big Lebowski, The (1998)",1998,Comedy|Crime,Comedy,Crime,,,
1373,1733,Afterglow (1997),1997,Drama|Romance,Drama,Romance,,,
1374,1734,My Life in Pink (1997),1997,Comedy|Drama,Comedy,Drama,,,
1375,1735,Great Expectations (1998),1998,Drama|Romance,Drama,Romance,,,
1376,1739,3 Ninjas: High Noon On Mega Mountain (1998),1998,Action|Children|Comedy,Action,Children,Comedy,,
1377,1744,Firestorm (1998),1998,Action|Adventure|Thriller,Action,Adventure,Thriller,,
1378,1747,Wag the Dog (1997),1997,Comedy,Comedy,,,,
1379,1748,Dark City (1998),1998,Adventure|Film-Noir|Sci-Fi|Thriller,Adventure,Film-Noir,Sci-Fi,Thriller,
1380,1750,Star Kid (1997),1997,Adventure|Children|Fantasy|Sci-Fi,Adventure,Children,Fantasy,Sci-Fi,
1381,1752,Hard Rain (1998),1998,Action|Crime|Thriller,Action,Crime,Thriller,,
1382,1753,Half Baked (1998),1998,Comedy,Comedy,,,,
1383,1754,Fallen (1998),1998,Crime|Drama|Fantasy|Thriller,Crime,Drama,Fantasy,Thriller,
1384,1755,Shooting Fish (1997),1997,Comedy|Romance,Comedy,Romance,,,
1385,1756,"Prophecy II, The (1998)",1998,Horror,Horror,,,,
1386,1757,Fallen Angels (1995),1995,Drama|Romance,Drama,Romance,,,
1387,1759,Four Days in September (1997),1997,Drama,Drama,,,,
1388,1760,Spice World (1997),1997,Comedy,Comedy,,,,
1389,1762,Deep Rising (1998),1998,Action|Horror|Sci-Fi,Action,Horror,Sci-Fi,,
1390,1769,"Replacement Killers, The (1998)",1998,Action|Crime|Thriller,Action,Crime,Thriller,,
1391,1772,Blues Brothers 2000 (1998),1998,Action|Comedy|Musical,Action,Comedy,Musical,,
1392,1777,"Wedding Singer, The (1998)",1998,Comedy|Romance,Comedy,Romance,,,
1393,1779,Sphere (1998),1998,Sci-Fi|Thriller,Sci-Fi,Thriller,,,
1394,1780,Ayn Rand: A Sense of Life (1997),1997,Documentary,Documentary,,,,
1395,1783,Palmetto (1998),1998,Crime|Drama|Mystery|Romance|Thriller,Crime,Drama,Mystery,Romance,Thriller
1396,1784,As Good as It Gets (1997),1997,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1397,1785,King of New York (1990),1990,Crime|Thriller,Crime,Thriller,,,
1398,1788,Men with Guns (1997),1997,Action|Drama,Action,Drama,,,
1399,1791,Twilight (1998),1998,Crime|Drama|Thriller,Crime,Drama,Thriller,,
1400,1792,U.S. Marshals (1998),1998,Action|Crime|Thriller,Action,Crime,Thriller,,
1401,1794,Love and Death on Long Island (1997),1997,Comedy|Drama,Comedy,Drama,,,
1402,1796,In God's Hands (1998),1998,Action|Drama,Action,Drama,,,
1403,1797,Everest (1998),1998,Documentary|IMAX,Documentary,IMAX,,,
1404,1798,Hush (1998),1998,Thriller,Thriller,,,,
1405,1799,Suicide Kings (1997),1997,Comedy|Crime|Drama|Mystery|Thriller,Comedy,Crime,Drama,Mystery,Thriller
1406,1801,"Man in the Iron Mask, The (1998)",1998,Action|Adventure|Drama,Action,Adventure,Drama,,
1407,1804,"Newton Boys, The (1998)",1998,Crime|Drama,Crime,Drama,,,
1408,1805,Wild Things (1998),1998,Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,
1409,1806,Paulie (1998),1998,Adventure|Children|Comedy,Adventure,Children,Comedy,,
1410,1807,"Cool, Dry Place, A (1998)",1998,Drama,Drama,,,,
1411,1809,Fireworks (Hana-bi) (1997),1997,Crime|Drama,Crime,Drama,,,
1412,1810,Primary Colors (1998),1998,Comedy|Drama,Comedy,Drama,,,
1413,1812,Wide Awake (1998),1998,Children|Comedy|Drama,Children,Comedy,Drama,,
1414,1821,"Object of My Affection, The (1998)",1998,Comedy|Romance,Comedy,Romance,,,
1415,1826,Barney's Great Adventure (1998),1998,Adventure|Children,Adventure,Children,,,
1416,1827,"Big One, The (1997)",1997,Comedy|Documentary,Comedy,Documentary,,,
1417,1829,Chinese Box (1997),1997,Drama|Romance,Drama,Romance,,,
1418,1831,Lost in Space (1998),1998,Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,
1419,1833,Mercury Rising (1998),1998,Action|Drama|Thriller,Action,Drama,Thriller,,
1420,1834,"Spanish Prisoner, The (1997)",1997,Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,
1421,1835,City of Angels (1998),1998,Drama|Fantasy|Romance,Drama,Fantasy,Romance,,
1422,1836,"Last Days of Disco, The (1998)",1998,Comedy|Drama,Comedy,Drama,,,
1423,1837,"Odd Couple II, The (1998)",1998,Comedy,Comedy,,,,
1424,1839,My Giant (1998),1998,Comedy,Comedy,,,,
1425,1840,He Got Game (1998),1998,Drama,Drama,,,,
1426,1841,"Gingerbread Man, The (1998)",1998,Drama|Thriller,Drama,Thriller,,,
1427,1844,Live Flesh (1997),1997,Drama|Romance,Drama,Romance,,,
1428,1845,Zero Effect (1998),1998,Comedy|Mystery|Thriller,Comedy,Mystery,Thriller,,
1429,1848,"Borrowers, The (1997)",1997,Adventure|Children|Comedy|Fantasy,Adventure,Children,Comedy,Fantasy,
1430,1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",1997,Comedy,Comedy,,,,
1431,1855,Krippendorf's Tribe (1998),1998,Comedy,Comedy,,,,
1432,1856,Kurt & Courtney (1998),1998,Documentary,Documentary,,,,
1433,1858,Mr. Nice Guy (1997),1997,Action|Comedy,Action,Comedy,,,
1434,1859,Taste of Cherry (1997),1997,Drama,Drama,,,,
1435,1860,Character (1997),1997,Drama,Drama,,,,
1436,1862,Species II (1998),1998,Horror|Sci-Fi,Horror,Sci-Fi,,,
1437,1863,Major League: Back to the Minors (1998),1998,Comedy,Comedy,,,,
1438,1865,Wild Man Blues (1997),1997,Documentary,Documentary,,,,
1439,1866,"Big Hit, The (1998)",1998,Action|Comedy|Crime,Action,Comedy,Crime,,
1440,1867,Tarzan and the Lost City (1998),1998,Action|Adventure,Action,Adventure,,,
1441,1869,Black Dog (1998),1998,Action|Thriller,Action,Thriller,,,
1442,1870,"Dancer, Texas Pop. 81 (1998)",1998,Comedy|Drama,Comedy,Drama,,,
1443,1873,"Miserables, Les (1998)",1998,Crime|Drama|Romance|War,Crime,Drama,Romance,War,
1444,1875,Clockwatchers (1997),1997,Comedy,Comedy,,,,
1445,1876,Deep Impact (1998),1998,Drama|Sci-Fi|Thriller,Drama,Sci-Fi,Thriller,,
1446,1877,Little Men (1998),1998,Drama,Drama,,,,
1447,1880,Lawn Dogs (1997),1997,Drama,Drama,,,,
1448,1881,Quest for Camelot (1998),1998,Adventure|Animation|Children|Fantasy|Musical,Adventure,Animation,Children,Fantasy,Musical
1449,1882,Godzilla (1998),1998,Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,
1450,1883,Bulworth (1998),1998,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1451,1884,Fear and Loathing in Las Vegas (1998),1998,Adventure|Comedy|Drama,Adventure,Comedy,Drama,,
1452,1885,"Opposite of Sex, The (1998)",1998,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1453,1888,Hope Floats (1998),1998,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1454,1889,Insomnia (1997),1997,Drama|Mystery|Thriller,Drama,Mystery,Thriller,,
1455,1892,"Perfect Murder, A (1998)",1998,Thriller,Thriller,,,,
1456,1894,Six Days Seven Nights (1998),1998,Adventure|Comedy|Romance,Adventure,Comedy,Romance,,
1457,1895,Can't Hardly Wait (1998),1998,Comedy|Drama|Romance,Comedy,Drama,Romance,,
1458,1897,High Art (1998),1998,Drama|Romance,Drama,Romance,,,
1459,1900,"Children of Heaven, The (1997)",1997,Comedy|Drama,Comedy,Drama,,,
1460,1904,Henry Fool (1997),1997,Comedy|Drama,Comedy,Drama,,,
1461,1906,Mr. Jealousy (1997),1997,Comedy|Romance,Comedy,Romance,,,
1462,1907,Mulan (1998),1998,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,Adventure,Animation,Children,Comedy,Drama
1463,1909,"X-Files: Fight the Future, The (1998)",1998,Action|Crime|Mystery|Sci-Fi|Thriller,Action,Crime,Mystery,Sci-Fi,Thriller
1464,1911,Dr. Dolittle (1998),1998,Comedy,Comedy,,,,
1465,1912,Out of Sight (1998),1998,Comedy|Crime|Drama|Romance|Thriller,Comedy,Crime,Drama,Romance,Thriller
1467,1914,Smoke Signals (1998),1998,Comedy|Drama,Comedy,Drama,,,
1468,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),1998,Drama|Romance,Drama,Romance,,,
1469,1917,Armageddon (1998),1998,Action|Romance|Sci-Fi|Thriller,Action,Romance,Sci-Fi,Thriller,
1470,1918,Lethal Weapon 4 (1998),1998,Action|Comedy|Crime|Thriller,Action,Comedy,Crime,Thriller,
1471,1919,Madeline (1998),1998,Children|Comedy,Children,Comedy,,,
1472,1920,Small Soldiers (1998),1998,Animation|Children|Fantasy|War,Animation,Children,Fantasy,War,
1473,1921,Pi (1998),1998,Drama|Sci-Fi|Thriller,Drama,Sci-Fi,Thriller,,
1474,1922,Whatever (1998),1998,Drama,Drama,,,,
1475,1923,There's Something About Mary (1998),1998,Comedy|Romance,Comedy,Romance,,,
1505,1956,Ordinary People (1980),1980,Drama,Drama,,,,
1506,1957,Chariots of Fire (1981),1981,Drama,Drama,,,,
1507,1958,Terms of Endearment (1983),1983,Comedy|Drama,Comedy,Drama,,,
1508,1959,Out of Africa (1985),1985,Drama|Romance,Drama,Romance,,,
1509,1960,"Last Emperor, The (1987)",1987,Drama,Drama,,,,
1510,1961,Rain Man (1988),1988,Drama,Drama,,,,
1511,1962,Driving Miss Daisy (1989),1989,Drama,Drama,,,,
1514,1965,Repo Man (1984),1984,Comedy|Sci-Fi,Comedy,Sci-Fi,,,
1515,1966,Metropolitan (1990),1990,Comedy,Comedy,,,,
1516,1967,Labyrinth (1986),1986,Adventure|Fantasy|Musical,Adventure,Fantasy,Musical,,
1517,1968,"Breakfast Club, The (1985)",1985,Comedy|Drama,Comedy,Drama,,,
1518,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",1985,Horror,Horror,,,,
1519,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",1987,Horror|Thriller,Horror,Thriller,,,
1520,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",1988,Horror|Thriller,Horror,Thriller,,,
1521,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",1989,Horror,Horror,,,,
1522,1973,Freddy's Dead: The Final Nightmare (1991),1991,Horror,Horror,,,,
1523,1974,Friday the 13th (1980),1980,Horror|Mystery|Thriller,Horror,Mystery,Thriller,,
1524,1975,Friday the 13th Part 2 (1981),1981,Horror,Horror,,,,
1525,1976,Friday the 13th Part 3: 3D (1982),1982,Horror,Horror,,,,
1526,1977,Friday the 13th Part IV: The Final Chapter (1984),1984,Horror,Horror,,,,
1527,1978,Friday the 13th Part V: A New Beginning (1985),1985,Horror,Horror,,,,
1528,1979,Friday the 13th Part VI: Jason Lives (1986),1986,Horror,Horror,,,,
1529,1980,Friday the 13th Part VII: The New Blood (1988),1988,Horror,Horror,,,,
1530,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1989,Horror,Horror,,,,
1532,1983,Halloween II (1981),1981,Horror,Horror,,,,
1533,1984,Halloween III: Season of the Witch (1982),1982,Horror,Horror,,,,
1534,1985,Halloween 4: The Return of Michael Myers (1988),1988,Horror,Horror,,,,
1535,1986,Halloween 5: The Revenge of Michael Myers (1989),1989,Horror,Horror,,,,
1536,1987,Prom Night (1980),1980,Horror,Horror,,,,
1537,1988,Hello Mary Lou: Prom Night II (1987),1987,Horror,Horror,,,,
1538,1989,Prom Night III: The Last Kiss (1989),1989,Horror,Horror,,,,
1539,1990,Prom Night IV: Deliver Us From Evil (1992),1992,Horror,Horror,,,,
1540,1991,Child's Play (1988),1988,Horror|Thriller,Horror,Thriller,,,
1541,1992,Child's Play 2 (1990),1990,Horror|Thriller,Horror,Thriller,,,
1542,1993,Child's Play 3 (1991),1991,Comedy|Horror|Thriller,Comedy,Horror,Thriller,,
1543,1994,Poltergeist (1982),1982,Horror|Thriller,Horror,Thriller,,,
1544,1995,Poltergeist II: The Other Side (1986),1986,Horror|Thriller,Horror,Thriller,,,
1545,1996,Poltergeist III (1988),1988,Horror|Thriller,Horror,Thriller,,,
1548,1999,"Exorcist III, The (1990)",1990,Horror,Horror,,,,
1549,2000,Lethal Weapon (1987),1987,Action|Comedy|Crime|Drama,Action,Comedy,Crime,Drama,
1550,2001,Lethal Weapon 2 (1989),1989,Action|Comedy|Crime|Drama,Action,Comedy,Crime,Drama,
1551,2002,Lethal Weapon 3 (1992),1992,Action|Comedy|Crime|Drama,Action,Comedy,Crime,Drama,
1552,2003,Gremlins (1984),1984,Comedy|Horror,Comedy,Horror,,,
1553,2004,Gremlins 2: The New Batch (1990),1990,Comedy|Horror,Comedy,Horror,,,
1554,2005,"Goonies, The (1985)",1985,Action|Adventure|Children|Comedy|Fantasy,Action,Adventure,Children,Comedy,Fantasy
1555,2006,"Mask of Zorro, The (1998)",1998,Action|Comedy|Romance,Action,Comedy,Romance,,
1558,2011,Back to the Future Part II (1989),1989,Adventure|Comedy|Sci-Fi,Adventure,Comedy,Sci-Fi,,
1559,2012,Back to the Future Part III (1990),1990,Adventure|Comedy|Sci-Fi|Western,Adventure,Comedy,Sci-Fi,Western,
1567,2020,Dangerous Liaisons (1988),1988,Drama|Romance,Drama,Romance,,,
1568,2021,Dune (1984),1984,Adventure|Sci-Fi,Adventure,Sci-Fi,,,
1569,2022,"Last Temptation of Christ, The (1988)",1988,Drama,Drama,,,,
1570,2023,"Godfather: Part III, The (1990)",1990,Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,
1571,2024,"Rapture, The (1991)",1991,Drama|Mystery,Drama,Mystery,,,
1572,2025,Lolita (1997),1997,Drama|Romance,Drama,Romance,,,
1573,2026,Disturbing Behavior (1998),1998,Horror|Thriller,Horror,Thriller,,,
1574,2027,Jane Austen's Mafia! (1998),1998,Comedy|Crime,Comedy,Crime,,,
